key,source,target
UI_Cheats/MODIFIER_BulletTime_Guard_Name,Guard,Babesa
UI_Cheats/MODIFIER_Guard_Name,Guard,Babesa
UI_Cheats/MODIFIER_Guard_Deactivated_FullName,Guard Ignored,Babesa baztertua
UI_Cheats/MODIFIER_Guard_Default_Description,Guard has its default behavior.,Babesak lehenetsitako jokabidea du.
UI_Cheats/Cheat_HammerKick_Title,Hammer Kick,Mailu ostikada
UI_Cheats/Base_Moveset_Agile_XXY,Handstand Spin Kicks,Ostikada birakari bertikalak
UI_Cheats/MODIFIER_Pendant_HardDeathCounter_Name,Hard Death Counter,Heriotz Kontagailu finkoa
UI_Cheats/MODIFIER_Health_Name,Health,Osasuna
UI_Cheats/MODIFIER_HealthManagement_Name,Health Management,Osasunaren kudeaketa
UI_Cheats/MODIFIER_HealthManagement_OnlyHealth_Name,Health Only,Osasuna soilik
UI_Cheats/MODIFIER_HealthRecovery_Name,Health Recovery,Osasuna berreskuratzea
UI_Cheats/MODIFIER_HighVoicePitch_Name,High Voice Pitch,Ahots altuak
UI_Cheats/ARENA_HighVoicePitch,High voice pitch,Ahots altuak
UI_Cheats/UNLOCK_Feat_FajarBroom,Hit Fajar with a broom.,Jo ezazu Fajar erratz batekin.
UI_Cheats/Base_ResilientAttack_Title,Hook Intercept,Atzeman Kakoa
UI_Cheats/Cheat_540JumpKick_Description,Horizontal jump kick that knocks down enemies.,Ostikada jauzi horizontalean etsaiak lurrera botatzeko.
UI_Cheats/MODIFIER_Guard_Deactivated_Name,Ignored,Baztertua
UI_Cheats/MODIFIER_InfiniteFocus_Name,Infinite Focus,Fokatzea amaigabea
UI_Cheats/MODIFIER_Pendant_InfiniteLives_Name,Infinite Lives,Bizi amaigabeak
UI_Cheats/MODIFIER_InfiniteStructure_Name,Infinite Structure,Oreka amaigabea
UI_Cheats/ARENA_InfiniteFocus,Infinite focus,Fokatze amaigabea
UI_Cheats/ARENA_Health_Invincible,Infinite health,Osasun amaigabea
UI_Cheats/ARENA_InfiniteStructure,Infinite structure,Oreka amaigabea
UI_Cheats/MODIFIER_Health_Invincible_Name,Invincible,Garaiezina
UI_Cheats/MODIFIER_InvisibleEnemies_Name,Invisible Enemies,Etsai ikuseziezinak
UI_Cheats/MODIFIER_JackieChan_Name,Jackie-chan,Jackie Chan
UI_Cheats/General_BigGuy,Juggernaut,Kankailua
UI_Cheats/Cheat_SpinTrickKicks_Title,Jump Double Kick,Jauzi ostikada bikoitza
UI_Cheats/Cheat_540JumpKick_Title,Jump Kick,Ostikada jauzian
UI_Cheats/Cheat_RushJumpKick_Title,Jump Kicks,Ostikadak jauzian
UI_Cheats/Cheat_JumpKnee_Title,Jump Knees,Baelaunkada jauzian
UI_Cheats/Cheat_FalconPunch_Title,Jump Punch,Ukabilkada jauzian
UI_Cheats/Cheat_RushJumpKick_Description,Jump followed by three successive aerial kicks.,Jauzia eta hiru aire-ostikada jarraian.
UI_Cheats/Cheat_SpinTrickKicks_Description,Jump kicks that knock down enemies.,Etsaia lurrera botako duten ostikadak jauzian.
UI_Cheats/Cheat_FalconPunch_Description,Jump punch with forward movement.,Ukabilkada jauzian aurreranzko mugimenduarekin.
UI_Cheats/ARENA_Firewalk,Keep moving!,Ez gelditu!
UI_Cheats/Base_KhapChoy_Title,Khap Choy,Khap Choy
UI_Cheats/Cheat_FrontKick_Description,Kick with a powerful push effect.,Eman ostikada bultzada efektu indartsuarekin.
UI_Cheats/Base_Moveset_Brawler_YYX,Kneestrike Grab,Belaunarteko heldualdia
UI_Cheats/UNLOCK_Feat_Sweep,Knockdown 3 or more enemies with one attack.,Bota lurrera 3 etsai edo gehiago eraso bakarrarekin.
UI_Cheats/Base_Moveset_Brawler_XXXY,Knockdown Punch,Lurrera botatzeko ukabilkada
UI_Cheats/UNLOCK_Feat_BigGuyKD,Knockdown the same Big Guy 3 times.,Bota lurrera Kankailu bera 3 aldiz.
UI_Cheats/MODIFIER_GoldenWeapon_Kodachi_Name,Kodachi,Kodachi
UI_Cheats/General_Kuroki,Kuroki,Kuroki
UI_Cheats/MODIFIER_HugeImpact_Name,Large Hitboxes,Hitbox handiak
UI_Cheats/ARENA_HugeImpact,Large hitboxes,Hitbox handiak
UI_Cheats/MODIFIER_WalkOnly_Name,Lazy Enemies,Etsai alferrak
UI_Cheats/MODIFIER_HealthRecovery_Legacy_Name,Legacy,Ondarea
UI_Cheats/MODIFIER_LethalWeapons_Name,Lethal Weapons,Arma hilkorrak
UI_Cheats/MODIFIER_EnemyLifesteal_Name,Life-stealing Foes,Etsai bizi-lapurrak
UI_Cheats/MODIFIER_Lifeline_Name,Lifeline,Bizi-haria
UI_Cheats/Cheat_NajaReverseLash_Description,Long range kick that pushes an enemy.,Etsaia bultzatzen duen irismen luzeko ostikada.
UI_Cheats/MODIFIER_LowGravity_Name,Low Gravity,Grabitate baxua
UI_Cheats/Cheat_LowKick360_Title,Low Kick,Ostikada baxua
UI_Cheats/MODIFIER_LowVoicePitch_Name,Low Voice Pitch,Ahots baxuak
UI_Cheats/ARENA_LowGravity,Low gravity,Grabitate baxua
UI_Cheats/Cheat_LowKick360_Description,Low spin kick that knocks down enemies.,Etsaiak lurrera botako dituen ostikada birakari baxua.
UI_Cheats/ARENA_LowVoicePitch,Low voice pitch,Ahots baxuak
UI_Cheats/MODIFIER_GoldenWeapon_Machete_Name,Machete,Matxetea
UI_Cheats/Base_Movesets_Master,Master,Maisua
UI_Cheats/ARENA_MasterDifficulty,Master Difficulty,Maisu Zailtasuna
UI_Cheats/MODIFIER_MaxHealth_Name,Max Health,Osasun maximoa
UI_Cheats/MODIFIER_MenAtArms_Name,Men at Arms,Izaki armadunak
UI_Cheats/TYPE_Modifiers,Modifiers,Aldagarriak
UI_Cheats/MODIFIER_Randomizer_Repartition_ModifiersOnly,Modifiers Only,Aldagarriak bakarrik
UI_Cheats/MODIFIER_GoldenWeapon_Mop_Name,Mop,Lanbasa
UI_Cheats/MODIFIER_EnemyLevel_Stronger_Description,Most enemies get a stronger variation.,Etsai gehienak indartsuagoak dira
UI_Cheats/Base_Movesets_Name,Movesets,Mugimendu sortak
UI_Cheats/MODIFIER_Randomizer_Repartition_MovesetOnly,Movesets Only,Mugimendu sortak bakarrik
UI_Cheats/MODIFIER_Pendant_NoPendant_Name,No Pendant,Zintzilikariorik ez
UI_Cheats/ARENA_InfiniteLives,No aging,Zahartzerik ez
UI_Cheats/ARENA_NoHealthRecovery,No health recovery,Osasuna ez berreskuratzea
UI_Cheats/ARENA_HealthRecovery_Legacy,No health recovery (in fights),Osasuna ez berreskuratzea (borroketan)
UI_Cheats/ARENA_Pendant_NoPendant,No pendant,Zintzilikariorik ez
UI_Cheats/MODIFIER_GoldenWeapon_None_Name,None,Batere ez
UI_Cheats/MODIFIER_OffensiveAvoid_Name,Offensive Avoid,Ekidite erasokorra
UI_Cheats/MODIFIER_Health_1HP_Name,One Health Point,Osasun puntu bat
UI_Cheats/MODIFIER_OnePunch_Name,One Punch,Ukabilakada bakarra
UI_Cheats/MODIFIER_OnePunchBreaker_Name,One-Punch Breaker,Ukabilkada desorekatzailea
UI_Cheats/Base_PalmStrike_Title,Palm Strike,Esku-ahur erasoa
UI_Cheats/Cheat_ThrustPalm_Description,Palm attack with forward movement that pushes an enemy.,Etsaia bultzatzen duen aurreranzko esku-ahur erasoa.
UI_Cheats/MODIFIER_Pendant_Name,Pendant,Zintzilikarioa
UI_Cheats/MODIFIER_Pendant_Default_Description,Pendant has its default behavior.,Zintzilikarioak lehenetsitako jokabidea du.
UI_Cheats/MODIFIER_NoHealthRecovery_Name,Permanent Damage,Min iraunkorra
UI_Cheats/MODIFIER_GoldenWeapon_Pipe_Name,Pipe,Hodia
UI_Cheats/Cheat_ElbowStrike_Description,Powerful strike that withstands attacks.,Erasoak jasaten dituen kolple boteretsua.
UI_Cheats/Cheat_FarGrab_Description,Powerful throw that slams down an enemy.,Etsaia lurrera botatzen duen jaurtiketa boteretsua.
UI_Cheats/Cheat_DoubleHitUppercut_Description,Punches that withstand attacks.,Erasoak jasaten dituzten ukabilkadak.
UI_Cheats/Cheat_CobraDoubleBite_Description,Quick kicks with forward movement.,Aurreranzko mugimendua duten ostikada azkarrak.
UI_Cheats/MODIFIER_RandomMoveset_Name,Random Moveset,Ausazko mugimendu sorta
UI_Cheats/MODIFIER_RelentlessGoons_Name,Relentless Goons,Lekaio nekaezinak
UI_Cheats/Base_KhapChoy_Description,Replace your base Khap Choy attack.,Ordezkatu zure oinarrizko Khap Choy erasoa.
UI_Cheats/Base_PalmStrike_Description,Replace your base Palm Strike attack.,Ordezkatu zure oinarrizko Esku-ahur erasoa.
UI_Cheats/Base_LowKick_Description,Replace your base Sweep attack.,Ordezkatu zure oinarrizko Ekorketa erasoa.
UI_Cheats/Base_CrookedFoot_Description,Replace your unlockable Crooked Foot attack.,Ordezkatu zure Oin Gurutzatua desblokeagarria.
UI_Cheats/Base_GroundPunch_Description,Replace your unlockable Crotch Punch attack.,Ordezkatu zure Ukabilakda Hankartean desblokeagarria.
UI_Cheats/Base_GuardBreak_Description,Replace your unlockable Duck Strike attack.,Ordezkatu zure Erasoa Makurtuta desblokeagarria.
UI_Cheats/Base_ResilientAttack_Description,Replace your unlockable Hook Intercept attack. ,Ordezkatu zure Atzeman Kakoa desblokeagarria. 
UI_Cheats/Base_ThrustKick_Description,Replace your unlockable Snap Kick attack.,Ordezkatu zure Ostikada Azkarra desblokeagarria.
UI_Cheats/Cheat_NajaReverseLash_Title,Reverse Kick,Atzeranzko ostikada
UI_Cheats/MODIFIER_Pendant_ReversedAging_Name,Reversed Aging,Gaztetzea
UI_Cheats/ARENA_Pendant_ReversedAging,Reversed aging,Gaztetzea
UI_Cheats/Cheat_GSPKickRunning_Description,Rotating kick that stuns an enemy.,Etsaia zorabiatzen duen ostikada birakaria.
UI_Cheats/MODIFIER_OnePunchDescription,Select a one-shot attack behavior.,Aukeratu kolpe bakarreko erasoen jokabidea.
UI_Cheats/MODIFIER_OnePunch_Description,Select a one-shot attack behavior.,Aukeratu kolpe bakarreko erasoen jokabidea.
UI_Cheats/Cheat_DeadlyWaltz_Description,Series of strikes that knocks down an enemy.,Etsaia lurrera botako duten eraso sorta.
UI_Cheats/ARENA_MasterDifficuly_Description,"Sets arenas difficulty to Master (you have less health, enemies are tougher and more aggressive).","ARENAren zailtasuna Maisura aldatzen du (osasun gutxiago duzu, etsaiak gogorraogak dira eta oldarkorragoak)."
UI_Cheats/Cheat_ShoulderStrike_Title,Shoulder Strike,Sorbalda kolpea
UI_Cheats/MODIFIER_ShrineRewards_Name,Shrine Rewards,Erlikietako sariak
UI_Cheats/MODIFIER_Skills_Name,Skills,Abileziak
UI_Cheats/ARENA_Skills_Deactivated,Skills disabled,Abileziak desgaituta
UI_Cheats/MODIFIER_BulletTime_Guard_Description,Slow down time when guarding.,Babesterakoan denbora motelduko da.
UI_Cheats/MODIFIER_BulletTime_Action_Description,"Slow down time when holding <action id=""Action""/> long enough.","<action id=""Action""/> denbora nahikoz eutsiz gero, denbora motelduko da."
UI_Cheats/MODIFIER_BulletTime_Description,Slow down time when holding the selected action.,Aukeratutako ekintza eustean denbora motelduko da.
UI_Cheats/MODIFIER_BulletTime_Focus_Description,"Slow down time with <action id=""PrepFocusHold""/>. Focus attacks are disabled.","Moteldu denbora <action id=""PrepFocusHold""/>ekin. Fokatze erasoak desgaituta daude."
UI_Cheats/MODIFIER_AttackSpeed_Slower_Name,Slower,Motelago
UI_Cheats/MODIFIER_AttackSpeed_Slower_Description,Slower enemy attacks build-up. Is a modifier in Student difficulty only.,Etsaiek erasotze-abiadura motelagoa dute. Aldagarri hau Ikasle zailtasunean bakarrik dago.
UI_Cheats/Base_ThrustKick_Title,Snap Kick,Ostikada Azkarra
UI_Cheats/MODIFIER_LowGravity_Description,Some elements are a lot less affected by gravity.,Etsai batzuei grabitateak azkoz gutxiago eragingo die.
UI_Cheats/UNLOCK_Spare_Fajar,"Spare Fajar, the botanist.","Barkatu Fajar-i, botanikaria."
UI_Cheats/UNLOCK_Spare_Jinfeng,"Spare Jinfeng, the CEO.","Barkatu Jinfeng-i, CEO-a."
UI_Cheats/UNLOCK_Spare_Kuroki,"Spare Kuroki, the Artist.","Barkatu Kuroki-i, Artista."
UI_Cheats/UNLOCK_Spare_Sean,"Spare Sean, the Fighter.","Barkatu Sean-i, Borrokalaria."
UI_Cheats/UNLOCK_Spare_Yang,"Spare Yang, the Leader.","Barkatu Yang-i, Liderra."
UI_Cheats/Cheat_RisingFalcon_Title,Spin Kick,Ostikada birakaria
UI_Cheats/Base_Moveset_Agile_YYX,Spin Sweep,Ekorketa birakaria
UI_Cheats/Cheat_TornadoKick_Description,Spin kick with important forward movement.,Ostikada birakaria aurreranzko mugimendu handi batekin.
UI_Cheats/MODIFIER_ToyImpact_Name,Squeaky Toy,Gomazko jostailua
UI_Cheats/ARENA_SqueakyToy,Squeaky toy hit sound,Gomazko jostailuen soinua
UI_Cheats/MODIFIER_GoldenWeapon_Staff_Name,Staff,Makulua
UI_Cheats/MODIFIER_AgeSelection_Value_Description,Start the level at {X} years old.,Hasi maila {X} urterekin.
UI_Cheats/MODIFIERS_Randomizer_UnlockDescription,Start the level with a customizable random selection of Modifiers.,Hasi maila ausazko Aldagarri aukeraketa pertsonalizagarri batekin.
UI_Cheats/MODIFIER_GoldenWeapon_BambooStick_Description,Start the level with an unbreakable bamboo stick equipped.,Hasi maila banbu-makila puskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Bat_Description,Start the level with an unbreakable bat equipped.,Hasi maila bate pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Broom_Description,Start the level with an unbreakable broom equipped.,Hasi maila erratz pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Kodachi_Description,Start the level with an unbreakable kodachi equipped.,Hasi maila kodachi pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Machete_Description,Start the level with an unbreakable machete equipped.,Hasi maila matxete pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Mop_Description,Start the level with an unbreakable mop equipped.,Hasi maila lanbas pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Pipe_Description,Start the level with an unbreakable pipe equipped.,Hasi maila hodi pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Staff_Description,Start the level with an unbreakable staff equipped.,Hasi maila makulu pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_Description,Start the level with an unbreakable weapon equipped.,Hasi maila arma pueskaezin batekin.
UI_Cheats/MODIFIER_GoldenWeapon_WoodenStick_Description,Start the level with an unbreakable wooden stick equipped.,Hasi maila egur-makila pueskaezin batekin.
UI_Cheats/MODIFIER_AgeSelection_Name,Starting Age,Hasierako adina
UI_Cheats/MODIFIER_GoldenWeapon_WoodenStick_Name,Stick,Egurrezko Makila
UI_Cheats/Cheat_TripleHitPunish_Title,Strike Combination,Eraso konbinazioa
UI_Cheats/Cheat_ShoulderStrike_Description,Strike that withstands attacks.,Erasoak jasan ditzekeen kolpea.
UI_Cheats/ARENA_InstantStructureBreakAlt,Strong structure damage on deflect,Baztertzean desoreka handia eragin.
UI_Cheats/MODIFIER_EnemyLevel_Stronger_Name,Stronger,Indartsuago
UI_Cheats/MODIFIER_Structure_Name,Structure,Oreka
UI_Cheats/MODIFIER_HealthManagement_OnlyStructure_Name,Structure Only,Oreka soilik
UI_Cheats/MODIFIER_InstantStructureBreak_Name,Structure-Breaking Deflect,Bazterketa Desorekatzailea
UI_Cheats/MODIFIER_InstantStructureBreakAlt_Name,Structure-Cracking Deflect,Bazterketa Oreka-birrintzaile
UI_Cheats/Base_LowKick_Title,Sweep,Ekorketa
UI_Cheats/MODIFIER_ShrineRewards_Description,Temporarily overwrite your shrine rewards.,Gainidatzi zure erlikietako sariak denbora batez.
UI_Cheats/MODIFIER_Skills_Description,Temporarily overwrite your skills.,Gainidatzi abileziak denbora batez.
UI_Cheats/MODIFIER_AgeSelection_Description,Temporarily overwrite your starting age for the level.,Gainidatzi zure hasierako adina mailak iraun bitartean.
UI_Cheats/MODIFIER_OnePunchBreaker_Description,"The enemies' structure breaks in one hit.",Etsaien oreka kolpe bakarrean puskatuko da.
UI_Cheats/Cheat_GSPKickRunning_Title,Thrust Kick,Bultzada Ostikada
UI_Cheats/Cheat_ThrustPalm_Title,Thrust Palm,Bultzada Esku-ahurra
UI_Cheats/ARENA_BulletTime_Focus,Time slowdown instead of Focus,Denbora motelduko da Fokatu beharrean
UI_Cheats/ARENA_BulletTime_Guard,Time slows down on guard,Denbora motelduko da babesterakoan
UI_Cheats/ARENA_BulletTime_Action,Time slows down with action input,Denbora motelduko da ekintzak egitean
UI_Cheats/Cheat_TornadoKick_Title,Tornado Kick,Tornado Ostikada
UI_Cheats/MODIFIER_OnePunchMan_Name,Touch of Death,Ukitze Hilkorra
UI_Cheats/Cheat_TripleHitPunish_Description,Triple hit series with important forward movement.,Hiru erasoko sorta aurreranzko mugimendu handi batekin.
UI_Cheats/Cheat_BounceKick_Description,Unblockable attack that knocks down an enemy.,Etsaia lurrera botako duen blokeatu ezinezko erasoa.
UI_Cheats/ARENA_GoldenWeapon_BambooStick,Unbreakable bamboo stick,Banbu-makila puskaezina
UI_Cheats/ARENA_GoldenWeapon_Bat,Unbreakable bat,Bate pueskaezina
UI_Cheats/ARENA_GoldenWeapon_Broom,Unbreakable broom,Erraz puskaezina
UI_Cheats/ARENA_GoldenWeapon_Kodachi,Unbreakable kodachi,Kodachi puskaezina
UI_Cheats/ARENA_GoldenWeapon_Machete,Unbreakable machete,Matxete puskaezina
UI_Cheats/ARENA_GoldenWeapon_Mop,Unbreakable mop,Lanbas puskaezina
UI_Cheats/ARENA_GoldenWeapon_Pipe,Unbreakable pipe,Hodi puskaezina
UI_Cheats/ARENA_GoldenWeapon_Staff,Unbreakable staff,Makulu puskaezina
UI_Cheats/ARENA_GoldenWeapon_WoodenStick,Unbreakable wooden stick,Egur-makila puskaezina
UI_Cheats/MODIFIER_SimultaneousThreats_Name,Unlimited Threats,Mehatxu amaigabeak
UI_Cheats/Cheat_DoubleHitUppercut_Title,Uppercut Combination,Uppercut konbinazioa
UI_Cheats/MODIFIER_Pendant_Vampire_Name,Vampire,Banpiroa
UI_Cheats/MODIFIER_Voices_Name,Voices,Ahotsak
UI_Cheats/MODIFIER_EnemyLevel_Weaker_Name,Weaker,Ahulagoak
UI_Cheats/MODIFIER_WeaponsMasters_Name,Weapons Masters,Armen Maisuak
UI_Cheats/ARENA_FirmGrip,Weapons cannot be lost,Armak ezin dira galdu
UI_Cheats/RANDOMIZER_Reroll,"When activated, modifiers will be drawn again when exiting a hideout or arena.","Gaituta badaude, aldagarriak gordelekutik edo ARENAtik ateratzean aplikatuko dira berriro."
UI_Cheats/MODIFIER_Guard_AutoAvoid_Description,"When guarding, you automatically avoid enemy attacks.","Babesten ari zarela, etsaiek erasoak automatikoki ekidingo dituzu."
UI_Cheats/MODIFIER_Guard_AutoDeflect_Description,"When guarding, you automatically deflect enemy attacks.","Babesten ari zarela, etsaiek erasoak automatikoki baztertuko dituzu."
UI_Cheats/General_Yang,Yang,Yang
UI_Cheats/MODIFIER_Pendant_AgesAtEachHit_Name,Year by Year,Urtez urte
UI_Cheats/ARENA_Pendant_AgesAtEachHit,You age up on hit,Kolpatzean zahartuko zara
UI_Cheats/MODIFIER_ShrineRewards_AllAtMax_Description,You benefit from all shrine rewards at their maximum level.,Erlikietako sari guzti maila gorenean gozatuko dituzu.
UI_Cheats/MODIFIER_InvisibleEnemies_Description,You can barely see enemies.,Etsaiak ia ezin dituzu ikusi.
UI_Cheats/MODIFIER_AutoTakedown_Description,You can takedown enemies at any time.,Etsaiak edozien unetan eraits ditzakezu.
UI_Cheats/MODIFIER_AutoThrow_Description,You can throw enemies at any time.,Etsaiak edozein unetan jaurti ditzakezu.
UI_Cheats/MODIFIER_Skills_All_Description,You can use all skills.,Abilezia guztiak erabil ditzakezu.
UI_Cheats/ARENA_NoEnvironmentalWeapons,You cannot pick up weapons,Ezin dituzu armak jaso
UI_Cheats/MODIFIER_NoEnvironmentalWeapons_Description,You cannot pick up weapons or throwable items.,Ezin dituzu armak edota objektu jaurtigarriak jaso.
UI_Cheats/MODIFIER_Pendant_NoPendant_Description,You cannot revive.,Ezin zara berpiztu.
UI_Cheats/MODIFIER_Focus_Disabled_Description,You cannot use Focus attacks.,Ezin dituzu Fokatze erasoak erabili.
UI_Cheats/ARENA_Lifeline,You die on structure broken,Oreka puskatzen dizutenean hilko zara
UI_Cheats/MODIFIER_Pendant_InfiniteLives_Description,You do not age upon reviving.,Berpiztean ez zara zahartuko.
UI_Cheats/MODIFIER_FirmGrip_Description,You do not drop your weapon from enemy attacks.,Etsaien erasoekin ez zaizu arma eroriko.
UI_Cheats/MODIFIER_NoHealthRecovery_Description,"You do not recover your health, even with shrines.","Ez duzu zure osasuna berreskuratuko, ezta erlikiekin ere."
UI_Cheats/MODIFIER_EnemyLevel_Default_Description,You encounter the default enemies.,Lehenetsitako etsaiak aurkituko dituzu.
UI_Cheats/MODIFIER_Firewalk_Description,You gradually lose health if you stop moving for too long.,Osasuna galduko duzu poliki-poliki denbora batez ez bazara mugitzen.
UI_Cheats/ARENA_Movesets,You have some alternative attacks,Eraso alternatibo batzuk dituzu.
UI_Cheats/MODIFIER_GoldenWeapon_None_Description,You start hideouts weaponless.,Gordelekuak armarik gabe hasiko dituzu.
UI_Cheats/ARENA_CostlySetup,You take damage when you break elements,Elementuak puskatzean mina hartuko duzu
UI_Cheats/MODIFIER_CostlySetup_Description,You take damage when you break elements.,Elementuak puskatzean mina hartuko duzu.
