LineCode,LineText,OriginalText,Comment,Speaker,StoryNode
line:87caf1,geroago,later,Dialogue choice.,Player,AveryIntroQuestion
line:5d6a3f,ITZZZEEEEEL!,FAAANTASTIC!,Transitions into the corresponding Race Intro.,Original,AveryIntroQuestion
line:979808,ah ongi,oh well,If you decline.,Original,AveryIntroQuestion
line:b43347,ongi ba,alright then,,Original,AveryIntroQuestion
line:1dfc0b,iepe!,hiya!,When you meet Avery again after having done a different race.,Original,BuildingRaceIntro
line:1b45fa,ederki ba,ok ok so,,Original,BuildingRaceIntro
line:b3bcd8,lasterketarako beste bide bat prestatu dut!,i've set up another route to race!,,Original,BuildingRaceIntro
line:dc7795,parte hartu nahi?,you want in?,,Original,BuildingRaceIntro
line:ba60b5,bai horixe!,sure!,,Player,BuildingRaceIntro
line:dff24b,norantz da lasterketa?,where we racing to?,,Player,BuildingRaceIntro
line:021dc4,ba abandonatutako eraikin hau dago\nhemendik mendebaldera,so there's this abandoned building\nto the west of here,,Original,BuildingRaceIntro
line:f68100,gutxienez,at least,,Original,BuildingRaceIntro
line:12ad83,abandonatuta dagoela uste dut?,i think it's abandoned?,,Original,BuildingRaceIntro
line:d00be3,nolanahi ere,anyway,,Original,BuildingRaceIntro
line:2178c6,tontorrerainoko lasterketa\negin beharko genuke!,i'm thinking we should race\nto the top of it!,,Original,BuildingRaceIntro
line:d50cd3,goian dagoen postua ukitzen\nduen lehena IRABAZLE!,whoever touches the post\nup there first WINS!,,Original,BuildingRaceIntro
line:6185b8,eta baita,and also,,Original,BuildingRaceIntro
line:2c7375,lasterketan zehar <color=red>urrezko 5\nluma</color> bakarrik erabil ditzakegu!,we should only use <color=red>5 golden\nfeathers</color> during this race!,,Original,BuildingRaceIntro
line:4d180f,horrela interesgarriagoa\nizango da!,that'll make\nit more interesting!,,Original,BuildingRaceIntro
line:36faf6,prest?,you ready?,,Original,BuildingRaceIntro
line:87bd3d,orduan lasterketa zer?,so how about that race?,,Original,BuildingRaceIntro
line:fecfc9,kaixo berriro!,hello again!,,Original,BuildingRaceIntro
line:eb3492,etxe abandonatura itzuli nahi duzu?,you wanna rematch to the abandoned building?,,Original,BuildingRaceIntro
line:5b8929,ados!,alright!,,Original,BuildingRaceRetry
line:5a5e6e,GOAZEN BADA HARA!,LET'S GET TO IT!,,Original,BuildingRaceRetry
line:1a7c54,ok,okay,"If you decline to race, because you don't have the racing shoes.",Original,CancelRaceShoes
line:6523af,pare bat aurkitu arte itxarongo dizut!,i'll wait 'till you've found a pair!,,Original,CancelRaceShoes
line:cf5a2d,hmm!,hmm!,If you try to race before having enough feathers.,Original,ConsiderFeathersRace
line:1a01ba,lasterketa hau hasi baino lehenago\nluma gehiago beharko dituzu beharbada,you might want to find more feathers\nbefore trying this race,,Original,ConsiderFeathersRace
line:d65056,haiek gabe aurrera jarraitzea\nzaila izan liteke!,it might be hard to keep\nup without them!,,Original,ConsiderFeathersRace
line:34ba2d,lasterka egingo dut hala ere!,i'll race anyway!,Dialogue choice.,Player,ConsiderFeathersRace
line:dbe9d2,"itxaron, ez dio axola","wait, nevermind",Dialogue choice.,Player,ConsiderFeathersRace
line:270726,ados,alrighty,,Original,ConsiderFeathersRace
line:842f68,egin dezagun!,lets do this!,,Original,ConsiderFeathersRace
line:8023cb,gehiago aurkitu arte itxarongo dizut!,i'll wait until you find more!,,Original,ConsiderFeathersRace
line:b8b05f,ok,ok,"When you win the race, it's important that these quips suggest she'll do better next time, because each time you race them, they do get better.",Original,WinRegular
line:410521,onartu beharra daukat,i have to admit,,Original,WinRegular
line:d03dbb,OONA zara!,you are GOOD!,,Original,WinRegular
line:ee7b3d,baina,but,,Original,WinRegular
line:ab236a,berotzen bakarrik\n ari nintzela iruditu zait!,i feel like i was\njust getting warmed up!,,Original,WinRegular
line:34b061,arraioa berriro harrapatu nauzu!,dang you got me again!,When you win the race again.,Original,WinRegular
line:a25523,mugimendu bikainak dituzu,you've got some slick moves,,Original,WinRegular
line:a3fcc4,baina,but,,Original,WinRegular
line:73d813,hanka sartu dut,i messed up a bit,,Original,WinRegular
line:667c1a,askoz hobeto egin\ndezakedala uste dut,i think i could have\ndone much better,,Original,WinRegular
line:d9b608,egurra eman didazu!!,you beat me!!,,Original,WinRegular
line:e9765f,lortua nuela uste nuen...,i thought i had that one...,When you win the race again.,Original,WinRegular
line:de783c,tira ba.,well,,Original,WinRegular
line:4f85ff,"inoiz beste bat nahi baduzu,","if you ever want another go,",,Original,WinRegular
line:f30d81,oraindik hobetu dezakedala uste dut!,i think i could still improve!,,Original,WinRegular
line:d1e24e,claire MAXINA zara!,claire you are a MACHINE,"After beating Avery a few times, they'll start using the exact route that you did last (they'll follow your racing ghost). This dialogue occurs after beating this ""ghost.""\",Original,WinGhost
line:84abb0,{{WonRaceTime}} segundo eskasetan iritsi zara!,you got here in just {{WonRaceTime}} seconds!,,Original,WinGhost
line:c81118,ziur zugandik\nasko ikasiko dudala,i bet i can learn\na lot from you,,Original,WinGhost
line:02e40e,ongi,welp,,Original,WinGhost
line:9809e3,beti nabil inguruan\nerrebantxarik nahi baduzu!,i'll always be around\nif you want a rematch!,,Original,WinGhost
line:88fb28,zure estrategia batzuk\nhartuko banitu apustu egingo nuke...,i bet if i borrowed some\nof your strategies...,,Original,WinGhost
line:7235ad,...hurrengoan irabaziko zintuzkedala!,...i could beat ya next time!,,Original,WinGhost
line:3c0edf,uau,woah,If you beat them again.,Original,WinGhost
line:59d4d9,berrira irabazi didazu,you beat me again,,Original,WinGhost
line:037fb6,ezin dut sinetsi {{WonRaceTime}}\nsegundo bakarrik behar izan dituzunik,i can't believe it only\ntook you {{WonRaceTime}} seconds!,,Original,WinGhost
line:b6224a,argi dago korrikalari hobea zarela,you're definitely the better racer,,Original,WinGhost
line:e462ab,hurrengoan zure bide probatuko dut!,i oughta try your route next time!,,Original,WinGhost
line:c275da,arranopola!,gosh dang it!,If you beat them again.,Original,WinGhost
line:e4105e,onegia zara!,you're too good!,,Original,WinGhost
line:ab381e,nola hobetuko dut bada\n{{WonRaceTime}} segundoko marka?,how am i supposed to\nbeat {{WonRaceTime}} seconds?,,Original,WinGhost
line:2633f1,hmm...,hmm...,,Original,WinGhost
line:cf79da,"hurrengoan,","next time,",,Original,WinGhost
line:8e7e1a,egin duzuna egiten saiatuko naiz!,i'll try doing what you did!,,Original,WinGhost
line:4fe818,irabazi dut!,i won!,If you lose to them,Original,LoseRegular
line:68c867,lasterketa ona egin duzu,you put up a good race,,Original,LoseRegular
line:9407b2,oso dibertigarria izan da!,that was really fun!,,Original,LoseRegular
line:9147fc,lasterketa ona!,good race!,If you lose to them again.,Original,LoseRegular
line:3df838,mugimendu leunak dituzu,you had some smooth moves,,Original,LoseRegular
line:a1f4a4,errebantxa nahi baduzu\nbeti izango nauzu prest!,i'm always down for a\nrematch if you want one!,,Original,LoseRegular
line:024a95,bai!!,yes!!,If you lose to them again.,Original,LoseRegular
line:e56819,lasterketa onak maite ditut!,i love a good race!,,Original,LoseRegular
line:5ad305,eskerrik asko lasterketagatik,thanks for racing me,,Original,LoseRegular
line:775c7e,ez al zintudan nekatuko!,i hope i haven't tired you out!,,Original,LoseRegular
line:f50d0e,lortu dut!,i did it!,"If you lose to your ""ghost"" - its important to mention that Avery copied your route from last time.",Original,LoseGhost
line:80a866,azkenean!,finally!,,Original,LoseGhost
line:3105f5,"hala ere, egia esatekotan...","although, if i'm being honest",,Original,LoseGhost
line:86ab73,zure estrategia kopiatu nuen azken alditik,i kinda... copied your strategy from last time,,Original,LoseGhost
line:7fd42d,irabazi dut!,i won!,If you lose to your ghost again.,Original,LoseGhost
line:26f439,fiu!,phew!,,Original,LoseGhost
line:046e08,larri ibili gara,that was tight,,Original,LoseGhost
line:b00e7c,espero dut axola ez izatea baina,i hope you don't mind but,,Original,LoseGhost
line:13d8b9,zure mugimendu batzuk\nniretzat hartu ditut!,i borrowed some of your\nmoves for that run!,,Original,LoseGhost
line:242318,ahh irabazi dut!,ahh i won!,If you lose to your ghost again.,Original,LoseGhost
line:ec2585,claire...,claire...,,Original,LoseGhost
line:f728a3,asko ikasi dut zure aurka korrikan!,i've learned so much from racing you!,,Original,LoseGhost
line:467ab2,benetan bat zor dizudala!!,i really owe you one!!,,Original,LoseGhost
line:04f642,pozten naiz lasterketako\nlaguntzat hartu zaitudalako!,i'm glad i've got\nyou as my racing buddy!,,Original,LoseGhost
line:7668e2,OH!,OH!,"After losing a race, she'll give you the walkie talkie.",Original,GiveWalkieTalkie
line:eafb86,ia ahaztu zait,i nearly forgot,,Original,GiveWalkieTalkie
line:f5011f,zerbait daukat zuretzat!,i've got something for you!,,Original,GiveWalkieTalkie
line:504db6,inoiz lasterketa batean galtzen bazara,if you ever get lost during a race,,Original,GiveWalkieTalkie
line:dfdf49,deitu eta berriro has gaitezke!,ring me up and we can start over!,,Original,GiveWalkieTalkie
line:bfec65,egun lanpetua izan da,it's kinda been a busy day,"When you beat the game and talk to the Aunt again, you'll tell her three things you did that day. This node contains all the different things you can tell her, based on what you did.",Player,AuntDynamic
line:c89ff4,ah bai?,oh yeah?,,Original,AuntDynamic
line:404828,zertan ibili zara?,what have you been up to?,,Original,AuntDynamic
line:0a3c2e,tira...,well...,,Player,AuntDynamic
line:5af845,{{Transition}},{{Transition}},"{{Transition}} is replaced with some sort of bridging comment, like ""um.. what else did I do today"" or ""OH! And...""",Player,AuntDynamic
line:8e9024,xigorki bat daukat,i got a piece of toast,If you got the secret toast.,Player,AuntDynamic
line:e6bd98,...eta marrubiak?!,...and strawberries?!,The toast is supposed to come with strawberries - but they were out.,Original,AuntDynamic
line:5f05ce,"ez, xigorkia bakarrik","no, just the toast",,Player,AuntDynamic
line:409a51,aw,aw,,Original,AuntDynamic
line:46b377,{{Transition}},{{Transition}},,Player,AuntDynamic
line:261c74,xigorkia jan dut,i ate some toast,If you got the toast AND ate it.,Player,AuntDynamic
line:009979,...eta marrubiak?!,...and strawberries?!,,Original,AuntDynamic
line:b2a1c9,"ez, xigorkia bakarrik","no, just the toast",,Player,AuntDynamic
line:2e2822,aw,aw,,Original,AuntDynamic
line:fad92e,{{Transition}},{{Transition}},,Player,AuntDynamic
line:4701d0,arrain asko harrapatu ditut!,i caught a lot of fish!,If you filled out the fish journal.,Player,AuntDynamic
line:d92c73,"eta esan nahi dut,","and i mean like,",,Player,AuntDynamic
line:d279c1,arrain ASKO,a LOT of fish,,Player,AuntDynamic
line:2f76d7,eguneroko oso bat bete dut!,i filled out a whole journal of them!,,Player,AuntDynamic
line:648e7e,uau!,wow!,,Original,AuntDynamic
line:9b81a1,lanpetuta IBILI zara,you HAVE been busy,,Original,AuntDynamic
line:dfa256,{{Transition}},{{Transition}},,Player,AuntDynamic
line:fb29a1,oso arrain arraroa harrapatu dut!,i caught a really rare fish!,If you caught a rare fish - this won't happen if you already talked about fishing.,Player,AuntDynamic
line:125b38,noiz ikasi duzu arrantzan?,since when did you learn to fish?,,Original,AuntDynamic
line:ab56c2,gaur bertan!,just today!,,Player,AuntDynamic
line:a25894,ai ene!,wow!,,Original,AuntDynamic
line:58bf75,lanpetuta IBILI zara,you HAVE been busy,,Original,AuntDynamic
line:224db4,{{Transition}},{{Transition}},,Player,AuntDynamic
line:8f1170,arrantzan ikasi dut!,i learned how to fish!,If you learnt how to fish - this won't happen if you already talked about fishing.,Player,AuntDynamic
line:1adf1a,orain egin duzu?,did you now?,,Original,AuntDynamic
line:52fcb1,bai!,yeah!,,Player,AuntDynamic
line:acf384,bill-ek arrantzarako kanabera bat utzi dit,bill lent me a fishing rod,,Player,AuntDynamic
line:b1fcde,"bill, nor bestela!",of course it was bill!,,Original,AuntDynamic
line:0588d0,uste dut ez dudala\ninoiz EZ arrantzan ikusi!,i don't think i've ever\nseen him NOT fishing!,,Original,AuntDynamic
line:9ae69f,{{Transition}},{{Transition}},,Player,AuntDynamic
line:aebc89,"ez dut harrotzeko asmorik, baina...",i don't mean to brag but,If you get 20+ in Beachstickball,Player,AuntDynamic
line:b4c4e6,gaur munduko bitxstikbol txapeldun\nbihurtu naizela uste dut,i think i became a beachstickball\nworld champion today,,Player,AuntDynamic
line:766c37,zer da bitxstikbola?,what's beachstickball?,,Original,AuntDynamic
line:d60db0,hurrengo gauza handia izango da,it's gonna be the next big thing,,Player,AuntDynamic
line:f81b4f,"boleibolaren antzekoa,\nbaina makila batekin",it's like volleyball\nbut with a stick,,Player,AuntDynamic
line:991695,jokatu nahi nuke!,i'd play that!,,Original,AuntDynamic
line:c7ee6a,{{Transition}},{{Transition}},,Player,AuntDynamic
line:c3d3b6,bitxstikbol partida bat jokatu dut,i played a game of beachstickball,If you play Beachstickball and get under 20 points,Player,AuntDynamic
line:695b04,zer da bitxstikbola?,what's beachstickball?,,Original,AuntDynamic
line:edbc45,haurrek jolasten duten jolas bat da,it's some game the kids play,,Player,AuntDynamic
line:23899f,beti ari dira joku berriren batean,they're always playing something new,,Original,AuntDynamic
line:3983bc,ezin dut gaurko\ngazteen erritmoa jarraitu,i can't keep up with\nthe youth these days,,Original,AuntDynamic
line:c90080,{{Transition}},{{Transition}},,Player,AuntDynamic
line:4ba184,uharte misteriotsu batera igeri egin dut!,i swam out to a mysterious island!,If you visit the secret island.,Player,AuntDynamic
line:bdf471,pat-en lurmuturra esan nahi duzu?,you mean pat's point?,,Original,AuntDynamic
line:9d3c6f,horrela al du izena?,is that it's name?,,Player,AuntDynamic
line:1881c5,ba izen horrekin,that makes it sound like,,Player,AuntDynamic
line:c58a48,ez du hain misteriotsua ematen,way less mysterious,,Player,AuntDynamic
line:ebbf38,barkatu!,sorry!,,Original,AuntDynamic
line:445da7,{{Transition}},{{Transition}},,Player,AuntDynamic
line:e04a0e,pala harri honen kontra astindu nuen...,i whacked my shovel against this rock...,If you hit your shovel against the money rock - this is a reference to Animal Crossing.,Player,AuntDynamic
line:cd7653,...eta DIRUA atera zen!,...and MONEY came out!,,Player,AuntDynamic
line:2decf0,DIRU-HARRIA zen!,it was a MONEY ROCK!,,Player,AuntDynamic
line:5ee56c,bai orain gauzak\nasmatzen ari zara!,well now you're\njust making stuff up!,,Original,AuntDynamic
line:b89fb0,"ez dakit ""diru-harria""-ren\nkontu hori sinesten dizudan","i highly doubt you\nfound this ""money rock""",,Original,AuntDynamic
line:35d0ae,...non eta ontarion...,...in ontario,This is a joke - since it sounds like a Money Rock would be made up - but then it turns out they are a real thing in this universe - kind of breaking your expectations.,Original,AuntDynamic
line:c46fe3,mendebaldeko\nkostaldeko gauzak dira horiek,they're more of a\nwest-coast thing,,Original,AuntDynamic
line:cff45e,{{Transition}},{{Transition}},,Player,AuntDynamic
line:25bb37,parkour lasterketa bat irabazi dut gaur!,i won a parkour race today!,If you did a race.,Player,AuntDynamic
line:f3b6c6,uau!,wow!,,Original,AuntDynamic
line:7928ef,eh,uh,,Original,AuntDynamic
line:4e9c9a,zer da parkour?,what's parkour?,,Original,AuntDynamic
line:ad18f9,eh zera da...,uh it's like...,,Player,AuntDynamic
line:934183,jauzi egitea eta gauzak igotzea?,jumping around and climbing stuff?,,Player,AuntDynamic
line:4c1ca4,dibertigarria dirudi,that sounds fun,,Original,AuntDynamic
line:923cea,{{Transition}},{{Transition}},,Player,AuntDynamic
line:62c03b,artista bat ezagutu dut gaur!,i met an artist today!,If you did the Artist Quest.,Player,AuntDynamic
line:fc6c10,paisaiak margotzen ari ziren hemen,they were painting landscapes here,,Player,AuntDynamic
line:375b88,haien artea harrigarria zen,their art was amazing,,Player,AuntDynamic
line:cb77e8,belatz tontor ederra da.,well hawk peak is beautiful,,Original,AuntDynamic
line:d39337,ba ez naiz harritzen!,so i'm not surprised!,,Original,AuntDynamic
line:1bcea0,{{Transition}},{{Transition}},,Player,AuntDynamic
line:91ce9c,panorama lurmuturrean lagun bat egin dut,i made a friend at outlook point!,If you got the secret map from meeting the Dog at outlook point.,Player,AuntDynamic
line:249ef2,su-dorrea egundokoa da,the firetower is really cool,,Player,AuntDynamic
line:87cd22,bai!,yeah!,,Original,AuntDynamic
line:68d4d8,ilunabarra ikusteko\nleku bikaina da,it's a great place\nto watch the sunset,,Original,AuntDynamic
line:8fbef4,{{Transition}},{{Transition}},,Player,AuntDynamic
line:d6ac30,mendian zehar doan\nbidezidor sekretu bat aurkitu dut!,i found a secret shortcut\nthrough the mountain!,If you opened a secret cave.,Player,AuntDynamic
line:d11cfe,esan nahi duzu...,you mean...,,Original,AuntDynamic
line:7da2ab,itxitako tuneletatik\nibili zarela!?,you got through the\nblocked tunnels!?,,Original,AuntDynamic
line:3a7aeb,oso arriskutsua da,that's very dangerous,,Original,AuntDynamic
